diag_id,object_id,method,date,temperature,humidity,illumination,defect_found,defect_description,quality_grade,param1,param2,param3,ml_label
6382,764,TVK,2021-06-24,4.3,60.5,508.7,False,,удовлетворительно,,,,normal
6383,606,VIK,2025-04-10,43.5,34.9,596.0,True,аномалия сварного шва - ШОВ,удовлетворительно,56.69,112.6,30.1,high
6384,626,VIK,2023-12-22,38.0,20.1,256.5,True,овальность - ОВЛ,удовлетворительно,30.63,185.3,115.6,medium
6385,381,UZK,2018-03-14,1.3,33.1,772.1,False,,удовлетворительно,,,,normal
6386,247,MFL,2019-05-25,36.8,63.6,546.7,False,,удовлетворительно,,,,normal
6387,135,MFL,2024-06-03,41.4,29.8,194.1,True,овальность - ОВЛ,удовлетворительно,56.51,144.4,104.9,high
6388,386,UZK,2023-05-25,4.1,61.0,521.2,True,аномалия сварного шва - ШОВ,удовлетворительно,51.11,361.2,50.3,high
6389,447,MFL,2021-05-14,-28.8,81.2,890.4,True,расслоение - ВМТ,требует_мер,28.28,347.6,92.8,medium
6390,643,UTWM,2023-09-06,-12.3,71.5,161.2,True,коррозия - ОБШР,недопустимо,47.71,273.4,123.3,high
6391,118,TFI,2016-08-14,-13.5,70.9,185.3,False,,удовлетворительно,,,,normal
6392,592,VIK,2018-07-07,32.0,58.6,378.0,False,,удовлетворительно,,,,normal
6393,526,UTWM,2024-06-24,2.8,57.0,268.5,True,потеря металла - ЯЗВА,удовлетворительно,43.1,427.3,132.9,high
6394,621,PVK,2017-09-26,-21.3,39.7,173.0,False,,удовлетворительно,,,,normal
6395,687,MFL,2016-10-29,19.4,76.4,488.3,True,вмятина - ПОКН,удовлетворительно,37.66,487.7,120.7,medium
6396,86,VIK,2023-08-13,14.0,76.4,984.7,True,овальность - ОВЛ,допустимо,29.72,446.0,152.5,medium
6397,796,MFL,2024-08-12,21.6,44.2,197.3,True,коррозия - ОБШР,требует_мер,59.28,56.3,20.3,high
6398,539,TFI,2022-12-09,-26.6,23.3,336.6,False,,удовлетворительно,,,,normal
6399,186,TVK,2019-08-12,33.9,23.6,249.2,True,вмятина - ПОКН,допустимо,51.72,270.2,163.2,high
6400,72,TVK,2022-07-07,-11.9,85.8,919.7,True,овальность - ОВЛ,удовлетворительно,20.99,29.3,138.1,high
6401,626,UZK,2020-06-21,12.3,54.3,365.8,True,овальность - ОВЛ,удовлетворительно,14.86,56.0,142.3,normal
6402,389,UZK,2025-01-30,6.1,44.2,814.7,True,расслоение - ВМТ,удовлетворительно,59.52,279.1,50.7,high
6403,176,MFL,2019-06-16,3.4,27.9,543.1,True,вмятина - ПОКН,допустимо,46.05,425.9,24.9,high
6404,332,TFI,2021-08-08,36.0,94.9,640.6,False,,удовлетворительно,,,,normal
6405,782,MFL,2017-01-12,-17.0,28.1,352.6,False,,удовлетворительно,,,,normal
6406,410,VIBRO,2022-07-09,13.2,39.7,661.7,False,,удовлетворительно,,,,normal
6407,623,PVK,2019-02-20,5.3,60.5,663.0,True,расслоение - ВМТ,допустимо,21.43,54.8,20.4,normal
6408,727,TVK,2017-01-29,-7.1,79.4,113.3,False,,удовлетворительно,,,,normal
6409,543,VIK,2016-06-17,-16.7,47.3,730.2,False,,удовлетворительно,,,,normal
6410,2,MFL,2018-08-28,-18.4,77.6,917.0,True,расслоение - ВМТ,допустимо,6.0,480.5,15.1,normal
6411,530,MFL,2017-09-01,23.3,50.9,340.1,True,коррозия - ОБШР,допустимо,12.86,425.6,19.8,normal
6412,716,MFL,2016-05-06,-18.2,30.2,101.2,True,расслоение - ВМТ,допустимо,47.82,65.0,75.3,medium
6413,229,UTWM,2018-01-25,38.2,49.9,997.6,True,аномалия сварного шва - ШОВ,удовлетворительно,52.73,176.0,195.6,high
6414,190,MFL,2017-01-06,-12.4,48.1,372.7,True,вмятина - ПОКН,допустимо,0.59,491.0,128.2,normal
6415,659,UZK,2022-02-25,41.5,37.1,355.8,True,коррозия - ОБШР,удовлетворительно,18.27,307.0,108.7,normal
6416,706,MFL,2022-07-08,-24.6,47.0,991.7,True,овальность - ОВЛ,недопустимо,35.9,158.3,98.1,high
6417,67,UZK,2024-10-22,-14.6,51.4,924.4,True,потеря металла - ЯЗВА,удовлетворительно,12.56,468.9,38.0,normal
6418,434,MFL,2022-02-16,17.6,70.3,987.9,True,трещина - ТРЩ,требует_мер,15.33,411.7,39.3,medium
6419,735,MFL,2017-06-20,-3.3,24.7,806.8,False,,удовлетворительно,,,,normal
6420,759,MPK,2022-04-01,-18.0,46.2,930.0,True,коррозия - ОБШР,требует_мер,1.15,68.9,167.5,medium
6421,760,MFL,2020-03-12,-16.6,74.8,292.5,True,расслоение - ВМТ,допустимо,10.06,338.5,116.1,normal
6422,59,UZK,2019-01-17,33.4,78.3,529.6,False,,удовлетворительно,,,,normal
6423,71,TVK,2022-08-05,3.7,85.8,721.5,True,потеря металла - ЯЗВА,удовлетворительно,44.56,108.6,172.4,medium
6424,739,UZK,2019-03-24,36.0,75.0,313.3,True,овальность - ОВЛ,допустимо,19.28,181.8,188.1,normal
6425,364,MFL,2024-12-17,-6.7,31.5,289.9,True,потеря металла - ЯЗВА,требует_мер,5.28,329.5,152.7,medium
6426,680,MFL,2021-02-12,20.0,24.5,159.9,False,,удовлетворительно,,,,normal
6427,39,VIK,2025-08-28,-28.3,50.0,478.7,True,вмятина - ПОКН,требует_мер,4.64,326.9,154.8,medium
6428,6,MFL,2018-01-31,-24.2,34.2,261.8,True,потеря металла - ЯЗВА,допустимо,42.66,195.1,72.3,high
6429,636,VIK,2020-12-14,11.3,31.7,710.1,False,,удовлетворительно,,,,normal
6430,268,GEO,2022-02-04,42.2,80.1,962.4,True,коррозия - ОБШР,требует_мер,22.27,478.6,182.6,high
6431,500,UZK,2020-08-12,5.3,31.7,659.7,True,коррозия - ОБШР,удовлетворительно,21.33,308.6,12.8,medium
6432,431,VIK,2024-06-12,-19.0,64.8,298.1,True,вмятина - ПОКН,удовлетворительно,51.17,129.0,137.6,high
6433,515,GEO,2019-03-15,18.8,35.7,691.4,False,,удовлетворительно,,,,normal
6434,131,MFL,2023-09-04,36.0,55.3,561.3,True,трещина - ТРЩ,удовлетворительно,3.6,397.0,28.2,normal
6435,299,RGK,2018-06-16,20.4,50.6,292.0,True,коррозия - ОБШР,недопустимо,21.99,289.7,155.6,high
6436,731,MFL,2023-11-16,43.3,58.2,596.0,True,вмятина - ПОКН,удовлетворительно,25.1,403.5,171.8,medium
6437,118,UZK,2021-10-27,-0.7,57.1,786.3,False,,удовлетворительно,,,,normal
6438,496,GEO,2025-11-13,-12.0,25.5,465.0,False,,удовлетворительно,,,,normal
6439,651,MFL,2021-10-17,-3.8,79.7,533.0,False,,удовлетворительно,,,,normal
6440,604,GEO,2022-02-10,19.4,50.9,253.9,False,,удовлетворительно,,,,normal
6441,272,MFL,2018-03-21,17.5,29.4,989.6,True,расслоение - ВМТ,допустимо,13.56,184.5,50.2,normal
6442,438,UZK,2017-09-17,40.7,84.6,101.6,False,,удовлетворительно,,,,normal
6443,614,MFL,2022-11-03,1.2,67.6,127.5,False,,удовлетворительно,,,,normal
6444,196,MFL,2025-10-13,-4.1,77.4,267.2,True,расслоение - ВМТ,недопустимо,5.14,304.5,132.5,high
6445,256,MFL,2018-12-06,40.2,25.7,685.4,True,овальность - ОВЛ,удовлетворительно,39.15,339.8,53.1,medium
6446,727,MFL,2020-03-30,-27.4,91.3,600.3,False,,удовлетворительно,,,,normal
6447,474,MFL,2018-08-18,33.5,67.3,677.8,False,,удовлетворительно,,,,normal
6448,646,TFI,2024-05-17,33.5,24.2,369.6,True,вмятина - ПОКН,удовлетворительно,44.58,43.6,9.7,medium
6449,334,VIK,2019-11-22,34.8,83.4,671.2,False,,удовлетворительно,,,,normal
6450,329,UZK,2024-08-17,-26.1,58.6,536.0,False,,удовлетворительно,,,,normal
6451,725,PVK,2017-07-17,-9.5,42.9,697.4,False,,удовлетворительно,,,,normal
6452,131,UZK,2019-08-07,4.9,41.5,636.0,True,аномалия сварного шва - ШОВ,удовлетворительно,1.33,387.8,98.8,normal
6453,178,UZK,2019-11-18,-28.4,93.7,178.3,True,потеря металла - ЯЗВА,удовлетворительно,15.36,255.3,39.2,normal
6454,493,PVK,2017-09-18,-13.0,54.8,120.9,False,,удовлетворительно,,,,normal
6455,359,UZK,2023-07-19,12.2,92.3,884.9,False,,удовлетворительно,,,,normal
6456,697,RGK,2017-07-16,19.9,36.3,827.9,False,,удовлетворительно,,,,normal
6457,138,UZK,2020-12-30,5.9,80.9,741.8,True,расслоение - ВМТ,допустимо,36.23,48.2,142.4,medium
6458,156,UTWM,2023-08-03,-11.9,43.3,506.2,True,потеря металла - ЯЗВА,удовлетворительно,5.14,89.9,27.3,normal
6459,778,VIBRO,2025-06-18,36.0,54.1,158.3,True,коррозия - ОБШР,удовлетворительно,8.52,340.9,66.7,normal
6460,703,UZK,2017-09-23,-13.8,70.6,785.1,True,аномалия сварного шва - ШОВ,удовлетворительно,42.22,163.3,62.6,high
6461,756,MFL,2023-12-14,-2.8,42.1,291.1,True,потеря металла - ЯЗВА,недопустимо,55.87,137.5,149.7,high
6462,401,TFI,2017-01-21,44.6,29.0,721.1,True,коррозия - ОБШР,недопустимо,53.8,371.9,82.3,high
6463,243,UZK,2023-03-22,-9.4,61.8,113.2,True,расслоение - ВМТ,допустимо,23.72,104.5,49.7,normal
6464,45,GEO,2020-11-18,-27.9,70.1,342.0,False,,удовлетворительно,,,,normal
6465,665,UTWM,2023-07-30,-23.1,22.3,592.7,False,,удовлетворительно,,,,normal
6466,563,UZK,2024-07-20,5.4,86.5,799.5,False,,удовлетворительно,,,,normal
6467,649,MFL,2024-07-28,30.3,33.5,744.2,False,,удовлетворительно,,,,normal
6468,353,MPK,2016-02-01,19.9,80.1,524.8,True,расслоение - ВМТ,удовлетворительно,4.01,471.7,93.7,normal
6469,226,MFL,2025-08-11,-7.9,25.2,928.9,True,аномалия сварного шва - ШОВ,допустимо,35.66,42.0,197.5,high
6470,47,TFI,2019-08-31,2.8,93.6,879.2,False,,удовлетворительно,,,,normal
6471,452,MFL,2018-09-07,-4.7,66.0,808.7,True,вмятина - ПОКН,допустимо,24.76,492.5,66.4,normal
6472,198,RGK,2025-02-01,41.9,50.5,201.2,False,,удовлетворительно,,,,normal
6473,290,MFL,2022-02-14,-16.0,75.7,256.3,False,,удовлетворительно,,,,normal
6474,32,MFL,2023-07-23,-4.0,42.6,791.1,False,,удовлетворительно,,,,normal
6475,146,MFL,2016-08-30,-22.1,73.4,763.7,True,вмятина - ПОКН,допустимо,6.91,287.2,49.2,normal
6476,558,MFL,2024-05-08,-2.7,86.4,995.8,True,овальность - ОВЛ,удовлетворительно,57.11,154.4,39.6,high
6477,742,MPK,2016-08-31,-9.9,74.7,347.1,False,,удовлетворительно,,,,normal
6478,448,UZK,2017-07-04,38.7,20.2,207.2,True,овальность - ОВЛ,допустимо,31.86,83.4,162.9,medium
6479,371,TFI,2025-10-22,28.4,40.1,195.8,False,,удовлетворительно,,,,normal
6480,108,VIK,2023-09-15,37.4,49.2,567.9,True,трещина - ТРЩ,допустимо,15.92,219.5,137.5,normal
6481,260,MFL,2019-09-08,-16.8,68.6,695.5,False,,удовлетворительно,,,,normal
6482,164,MFL,2017-12-28,-17.0,76.0,240.7,False,,удовлетворительно,,,,normal
6483,338,MFL,2016-04-12,1.0,78.3,437.2,True,вмятина - ПОКН,допустимо,22.5,42.6,32.3,medium
6484,132,TVK,2025-03-11,-19.8,30.8,894.4,True,трещина - ТРЩ,допустимо,49.21,211.3,49.4,medium
6485,635,MFL,2017-08-13,40.5,33.9,736.4,False,,удовлетворительно,,,,normal
6486,513,GEO,2020-05-01,-14.7,27.8,585.7,True,коррозия - ОБШР,допустимо,47.01,159.4,151.4,medium
6487,357,MPK,2019-02-21,38.1,52.6,898.2,True,трещина - ТРЩ,требует_мер,58.82,341.9,157.4,high
6488,146,MPK,2016-10-26,32.1,92.4,466.9,False,,удовлетворительно,,,,normal
6489,626,GEO,2019-05-21,18.5,37.9,862.6,False,,удовлетворительно,,,,normal
6490,399,MFL,2020-01-01,0.4,27.7,121.1,True,расслоение - ВМТ,допустимо,21.34,286.9,91.7,high
6491,282,UZK,2018-01-17,10.7,35.2,157.9,False,,удовлетворительно,,,,normal
6492,164,MPK,2024-01-04,-7.4,42.9,108.6,False,,удовлетворительно,,,,normal
6493,253,MFL,2019-05-18,-15.7,21.4,320.2,True,вмятина - ПОКН,допустимо,31.88,442.8,180.4,high
6494,269,TFI,2019-02-21,-30.0,30.2,889.9,False,,удовлетворительно,,,,normal
6495,585,GEO,2021-12-18,-27.1,32.4,247.9,True,вмятина - ПОКН,удовлетворительно,6.24,280.0,178.9,normal
6496,317,UZK,2025-04-09,7.6,71.6,282.0,False,,удовлетворительно,,,,normal
6497,433,GEO,2024-12-16,41.8,94.9,970.3,True,овальность - ОВЛ,удовлетворительно,34.84,137.6,133.4,medium
6498,160,VIK,2023-08-18,-13.7,86.8,233.4,True,аномалия сварного шва - ШОВ,требует_мер,58.7,315.6,117.5,high
6499,241,UTWM,2016-09-02,-24.4,24.1,965.2,False,,удовлетворительно,,,,normal
6500,145,TFI,2023-03-06,-4.4,33.1,538.5,True,вмятина - ПОКН,удовлетворительно,2.26,205.2,122.7,normal
6501,75,MFL,2019-11-02,20.0,59.2,947.5,True,вмятина - ПОКН,удовлетворительно,24.29,127.0,131.0,medium
6502,530,MFL,2022-11-22,1.0,45.8,611.0,True,трещина - ТРЩ,допустимо,18.14,108.2,103.4,normal
6503,291,VIK,2024-08-29,2.5,60.1,218.8,False,,удовлетворительно,,,,normal
6504,342,MFL,2023-06-15,-17.8,91.2,155.0,True,овальность - ОВЛ,допустимо,57.05,58.9,96.1,high
6505,239,UZK,2019-01-05,20.1,39.3,922.9,True,овальность - ОВЛ,удовлетворительно,25.13,236.3,142.2,high
6506,41,GEO,2021-06-12,-22.2,35.9,400.5,True,аномалия сварного шва - ШОВ,недопустимо,0.55,431.0,48.9,high
6507,445,GEO,2018-10-15,42.6,60.6,249.7,False,,удовлетворительно,,,,normal
6508,376,MFL,2020-05-23,-5.6,21.3,303.8,True,вмятина - ПОКН,допустимо,14.17,433.2,102.3,normal
6509,703,GEO,2024-03-25,7.8,74.5,470.8,False,,удовлетворительно,,,,normal
6510,146,MFL,2018-10-06,44.9,56.6,462.6,False,,удовлетворительно,,,,normal
6511,95,GEO,2017-12-14,7.1,68.2,233.3,True,вмятина - ПОКН,допустимо,7.18,56.3,22.1,normal
6512,483,UZK,2021-02-27,-2.8,45.0,989.1,True,овальность - ОВЛ,допустимо,54.89,130.6,80.8,high
6513,777,UZK,2017-02-24,5.0,84.5,269.7,True,потеря металла - ЯЗВА,допустимо,19.05,343.6,114.2,normal
6514,739,UZK,2020-07-11,28.1,56.9,132.7,True,потеря металла - ЯЗВА,допустимо,42.52,122.5,37.3,medium
6515,141,RGK,2022-06-28,-5.8,40.1,329.6,True,трещина - ТРЩ,допустимо,27.47,320.3,83.4,normal
6516,765,UTWM,2024-11-04,2.6,62.9,427.4,True,коррозия - ОБШР,допустимо,34.67,301.6,69.5,medium
6517,95,TFI,2023-06-21,0.3,36.4,945.2,False,,удовлетворительно,,,,normal
6518,725,VIK,2019-07-03,38.6,45.4,593.7,True,расслоение - ВМТ,допустимо,44.89,152.1,147.0,high
6519,557,MFL,2019-06-11,-13.2,72.6,377.2,True,потеря металла - ЯЗВА,допустимо,56.9,350.7,192.8,high
6520,149,UZK,2016-03-16,18.6,70.8,152.9,True,аномалия сварного шва - ШОВ,удовлетворительно,27.12,309.9,21.5,medium
6521,151,MFL,2021-01-07,5.4,90.1,295.2,True,потеря металла - ЯЗВА,допустимо,40.72,390.0,97.7,medium
6522,257,GEO,2017-01-02,-23.7,34.5,349.2,True,потеря металла - ЯЗВА,удовлетворительно,5.5,448.7,125.2,normal
6523,131,TFI,2017-11-30,9.9,71.8,425.4,False,,удовлетворительно,,,,normal
6524,526,VIK,2025-03-29,-22.2,55.0,229.6,True,овальность - ОВЛ,допустимо,16.68,188.2,8.9,normal
6525,411,TFI,2023-01-05,-17.3,35.2,411.4,False,,удовлетворительно,,,,normal
6526,35,UZK,2016-10-18,-11.0,88.1,649.1,True,трещина - ТРЩ,недопустимо,1.65,125.5,8.6,high
6527,348,MPK,2024-01-26,22.8,32.5,244.2,False,,удовлетворительно,,,,normal
6528,29,MPK,2019-03-09,41.7,53.8,917.3,False,,удовлетворительно,,,,normal
6529,587,RGK,2022-07-19,41.4,81.6,690.9,True,овальность - ОВЛ,требует_мер,29.55,151.2,168.2,medium
6530,331,UZK,2019-08-19,33.4,21.5,147.9,True,вмятина - ПОКН,удовлетворительно,32.18,287.9,8.2,high
6531,658,TFI,2017-07-24,2.9,69.3,749.2,True,аномалия сварного шва - ШОВ,допустимо,42.15,164.0,74.3,medium
6532,133,UZK,2021-10-01,-16.2,75.1,656.6,True,потеря металла - ЯЗВА,требует_мер,22.48,378.8,191.7,medium
6533,205,MFL,2020-03-03,1.7,78.6,391.8,True,аномалия сварного шва - ШОВ,допустимо,34.0,111.5,62.4,medium
6534,67,MPK,2021-03-28,28.2,74.1,749.8,True,расслоение - ВМТ,допустимо,58.59,185.7,138.7,high
